par_id,paragraph,has_entity,lexicon_count,difficult_words,last_editor_gender,category,text_clarity,index
392426009253,"Prolog programs describe relations, defined by means of clauses. Pure Prolog is restricted to Horn clauses. Two types of Horn clauses are used to define Prolog programs: facts and rules. A rule is of the form",ORG_NO_PRODUCT_NO_PERSON_YES_,36,7.0,man,programming,not_clear_enough,5004
19980004590,"Since, however, all output truth values are computed independently, in most cases they do not represent such a set of numbers.",ORG_NO_PRODUCT_NO_PERSON_NO_,21,7.0,prefer_not_to_say,artificial intelligence,not_clear_enough,3853
24328004684,"In Jain theology, a soul is released of worldly affairs as soon as it is able to emancipate from the karma-bandha. In Jainism, nirvana and moksha are used interchangeably. Nirvana represents annihilation of all karmas by an individual soul and moksha represents the perfect blissful state . In the presence of a Tirthankara, a soul can attain Kevala Jnana  and subsequently nirvana, without any need of intervention by the Tirthankara.",ORG_NO_PRODUCT_NO_PERSON_YES_,69,22.0,prefer_not_to_say,philosophy,not_clear_enough,402
686523011068,"""The first level  would be the ordinary perceptions provided by all our sense organs, hearing and touch and sight and smell and pain. All of these perceptions are in World 2, of course: vision with light and colour; sound with music and harmony; touch with all its qualities and vibration; the range of odours and tastes, and so on. These qualities do not exist in World 1, where correspondingly there are but electromagnetic waves, pressure waves in the atmosphere, material objects, and chemical substances.",ORG_NO_PRODUCT_NO_PERSON_NO_,84,17.0,man,biographies,not_clear_enough,547
113961006565,"Darwin's final long poem, The Temple of Nature was published posthumously in 1803. The poem was originally titled The Origin of Society. It is considered his best poetic work. It centres on his own conception of evolution. The poem traces the progression of life from micro-organisms to civilised society. The poem contains a passage that describes the struggle for existence.His poetry was admired by Wordsworth, while Coleridge was intensely critical, writing, ""I absolutely nauseate Darwin's poem"".",ORG_YES_PRODUCT_NO_PERSON_YES_,76,30.0,man,biographies,not_clear_enough,3568
1006039003202,Mencius believed that everyone had innate compassion. They didn't always act on it but always had potential to act on it.,ORG_NO_PRODUCT_NO_PERSON_NO_,21,5.0,woman,philosophy,not_clear_enough,2642
933533012249,"As in The Age of Intelligent Machines Kurzweil argues here that evolution has an intelligence quotient just slightly greater than zero. He says it is not higher than that because evolution operates so slowly, and intelligence is a function of time. Kurzweil explains that humans are far more intelligent than evolution, based on what we have created in the last few thousand years, and that in turn our creations will soon be more intelligent than us. The law of accelerating returns predicts this will happen within decades, Kurzweil reveals.",ORG_YES_PRODUCT_NO_PERSON_YES_,89,20.0,man,artificial intelligence,not_clear_enough,2654
5123000178,"Newton invented a formula for calculating the force of attraction between two bodies. He used it to calculate the force needed to keep the moon moving around the earth. Then he compared it with the force that made the apple fall downward. After allowing for the fact that the moon is much farther from the earth, and has a much greater mass, he discovered that the forces were the same. The moon is held in an orbit around the earth by the pull of earth's gravity.",ORG_YES_PRODUCT_NO_PERSON_NO_,86,13.0,man,biographies,not_clear_enough,3567
123020001023,The following x86 assembly language instruction reads  a 2-byte object from the byte at address 4096  into a 16-bit register called 'ax':,ORG_NO_PRODUCT_NO_PERSON_NO_,22,4.0,man,programming,not_clear_enough,5829
789000048,"Before we can describe the world with statistics, we must collect data. The data that we collect in statistics are called measurements. After we collect data, we use one or more numbers to describe each observation or measurement. For example, suppose that we want to find out how popular a certain TV show is. We can pick a group of people  out of the total population of viewers. Then we ask each viewer in the sample how often they watch the show. The sample is data that one can see, and the population is data that one cannot see . For another example, if we want to know whether a certain drug can help lower blood pressure, we could give the drug to people for some time and measure their blood pressure before and after.",ORG_NO_PRODUCT_NO_PERSON_NO_,134,16.0,man,artificial intelligence,not_clear_enough,7924
3589000087,"A need is a thing that, when a living being, plant or animal does not have it, it is not able to live.",ORG_NO_PRODUCT_NO_PERSON_NO_,23,0.0,man,philosophy,clear_enough,1653
497755002396,"“But I tell you who hear me: Love your enemies, do good to those who hate you, bless those who curse you, pray for those who mistreat you. If someone strikes you on one cheek, turn to him the other also.” —Luke 6:27-29  ",ORG_NO_PRODUCT_NO_PERSON_YES_,43,2.0,man,philosophy,not_clear_enough,6984
113793006541,"In other words, according to Rousseau, reason, language, and rational community did not arise because of any conscious decision or plan by humans or gods, nor because of any pre-existing human nature. As a result, he claimed, living together in rationally organized communities like modern humans is a development with many negative aspects compared to the original state of man as an ape. If anything is specifically human in this theory, it is the flexibility and adaptability of humans. This view of the animal origins of distinctive human characteristics later received support from Charles Darwin's Theory of Evolution.",ORG_YES_PRODUCT_NO_PERSON_YES_,98,31.0,man,philosophy,not_clear_enough,390
42967004928,"reflection, i.e., the going back over different mental images, how they can be comprehended in one consciousness; and finally",ORG_NO_PRODUCT_NO_PERSON_NO_,19,5.0,man,philosophy,not_clear_enough,3424
4492003613,B) Quantitative Analysis: It is to determine the quantity of individual component present in a given sample or compound.,ORG_NO_PRODUCT_NO_PERSON_NO_,19,8.0,man,philosophy,not_clear_enough,4180
527693009933,"Astbury was the fourth child of seven, born in Longton, Stoke-on-Trent. His father, William Edwin Astbury, was a potter and provided comfortably for his family. Astbury also had a younger brother, Norman, with whom he shared a love of music.Astbury might well have become a potter but, luckily, won a scholarship to Longton High School, where his interests were shaped by the Headmaster and second master, both chemists. After becoming head boy and winning the Duke of Sutherland's gold medal, Astbury won the only local scholarship available and went up to Jesus College, Cambridge.After two terms at Cambridge, his studies were interrupted by service during the First World War. A poor medical rating following appendectomy resulted in his posting in 1917 to Cork, Ireland with the Royal Army Medical Corps. He later returned to Cambridge and finished his last year with a specialization in physics.",ORG_YES_PRODUCT_NO_PERSON_YES_,145,29.0,woman,biographies,not_clear_enough,96
985012012468,"Additional Valluvar shrines in South India are found at Tiruchuli, Periya Kalayamputhur, Thondi, Kanjoor Thattanpady, Senapathy, and Vilvarani. Many of these communities, including those in Mylapore and Tiruchuli, consider Valluvar as the 64th Nayanmar of the Saivite tradition and worship him as god and saint.In 1976, Valluvar Kottam, a monument to honor the Kural literature and its author, was constructed in Chennai. The chief element of the monument includes a 39-metre-high  chariot, a replica of the chariot in the temple town of Thiruvarur, and it contains a life-size statue of Valluvar. Around the chariot's perimeter are marble plates inscribed with Tirukkural couplets.",ORG_YES_PRODUCT_NO_PERSON_YES_,102,36.0,prefer_not_to_say,philosophy,not_clear_enough,1963
97936006096,"In 1989, Penrose was awarded the Dirac Medal and Prize of the British Institute of Physics. He was also made an Honorary Fellow of the Institute of Physics .In 1990, Penrose was awarded the Albert Einstein Medal for outstanding work related to the work of Albert Einstein by the Albert Einstein Society. In 1991, he was awarded the Naylor Prize of the London Mathematical Society. From 1992 to 1995, he served as President of the International Society on General Relativity and Gravitation.",ORG_YES_PRODUCT_NO_PERSON_YES_,82,16.0,woman,biographies,not_clear_enough,6202
659505002714,"set saves numbers, words, or letters, to a variable. It can also be used to change what is in a variable.",ORG_NO_PRODUCT_NO_PERSON_NO_,21,3.0,man,programming,not_clear_enough,3724
392496009335,"Like the original Microsoft BASIC interpreter, Commodore BASIC is slower than native machine code. Test results have shown that copying 16 kilobytes from ROM to RAM takes less than a second in machine code, compared to over a minute in BASIC. To execute faster than the interpreter, programmers started using various techniques to speed up execution. One was to store often-used floating point values in variables rather than using literal values, as interpreting a variable name was faster than interpreting a literal number. Since floating point is default type for all commands, it's faster to use floating point numbers as arguments, rather than integers. When speed was important, some programmers converted sections of BASIC programs to 6502 or 6510 assembly language that was loaded separately from a file or POKEd into memory from DATA statements at the end of the BASIC program, and executed from BASIC using the SYS command, either from direct mode or from the program itself. When the execution speed of machine language was too great, such as for a game or when waiting for user input, programmers could poll by reading selected memory locations  to delay or halt execution.",ORG_YES_PRODUCT_NO_PERSON_NO_,193,47.0,man,programming,not_clear_enough,8449
56760000710,A histogram is a concept from statistics. It is a graphical display that tells us about the distribution of the samples involved. They are commonly a picture made from a table with many categories. The table tells how many samples there are in each category.,ORG_NO_PRODUCT_NO_PERSON_NO_,45,11.0,man,artificial intelligence,not_clear_enough,4422
577441010183,"In response to Kant's rejection of traditional speculative philosophy in his First Critique, and to Kant's rejection of the Ontological Argument, G. W. F. Hegel proposed throughout his lifetime works that Immanuel Kant was mistaken. Hegel took aim at Kant's famous $100 argument. Kant had said that ""it is one thing to have $100 in my mind, and quite a different thing to have $100 in my pocket."" According to Kant, we can imagine a God, but that doesn't prove that God exists.",ORG_YES_PRODUCT_NO_PERSON_YES_,83,17.0,man,philosophy,not_clear_enough,9214
168887007115," The success of such approaches depends a lot on what it means to have a reason and there are various disagreements on this issue. A common approach is to hold that this access is given through the possession of evidence in the form of cognitive mental states, like perceptions and knowledge. A similar version states that ""rationality consists in responding correctly to beliefs about reasons"". So it is rational to bring an umbrella if the agent has strong evidence that it is going to rain. But without this evidence, it would be rational to leave the umbrella at home, even if, unbeknownst to the agent, it is going to rain. These versions avoid the previous objection since rationality no longer requires the agent to respond to external factors of which they could not have been aware.A problem faced by all forms of reason-responsiveness theories is that there are usually many reasons relevant and some of them may conflict with each other. So while salmonella contamination is a reason against eating the fish, its good taste and the desire not to offend the host are reasons in favor of eating it. This problem is usually approached by weighing all the different reasons. This way, one does not respond directly to each reason individually but instead to their weighted sum. Cases of conflict are thus solved since one side usually outweighs the other. So despite the reasons cited in favor of eating the fish, the balance of reasons stands against it, since avoiding a salmonella infection is a much weightier reason than the other reasons cited. This can be expressed by stating that rational agents pick the option favored by the balance of reasons.However, other objections to the reason-responsiveness account are not so easily solved. They often focus on cases where reasons require the agent to be irrational, leading to a rational dilemma. For example, if terrorists threaten to blow up a city unless the agent forms an irrational belief, this is a very weighty reason to do all in one's power to violate the norms of rationality.",ORG_NO_PRODUCT_NO_PERSON_NO_,346,71.0,man,philosophy,not_clear_enough,3569
8568000368,"Thought is when we absorb what happens around us so that we can deal with it effectively according to our plans and desires. Thinking is using information, like forming concepts, problem solving, reasoning and making choices.",ORG_NO_PRODUCT_NO_PERSON_NO_,36,14.0,woman,philosophy,not_clear_enough,6496
353842009049,The Swedish naturalist Carl Linnaeus included information from Catesby's Natural History in the 10th edition of his Systema Naturae .,ORG_YES_PRODUCT_YES_PERSON_YES_,19,9.0,man,biographies,not_clear_enough,436
610032010392,"When the agent's performance is compared to that of an agent that acts optimally, the difference in performance gives rise to the notion of regret. In order to act near optimally, the agent must reason about the long-term consequences of its actions , although the immediate reward associated with this might be negative.",ORG_NO_PRODUCT_NO_PERSON_NO_,52,11.0,man,artificial intelligence,not_clear_enough,3462
323165008761,"Binney assisted in founding the Manchester Geological Society in 1838, and was then chosen as one of its Honorary Secretaries, later being elected President in 1857 and again in 1865. He was also successively Secretary  and four-times President of the Manchester Literary and Philosophical Society . ",ORG_YES_PRODUCT_NO_PERSON_YES_,45,15.0,woman,biographies,not_clear_enough,9042
61327005619," This view focuses on the idea that the relevant inner speech is a derivative form of regular outward speech. This sense overlaps with how behaviorism is understood more commonly in philosophy of mind since these inner speech acts are not observed by the researcher but merely inferred from the subject's intelligent behavior. This remains true to the general behaviorist principle that behavioral evidence is required for any psychological hypothesis.One problem for behaviorism is that the same entity often behaves differently despite being in the same situation as before. This problem consists in the fact that individual thoughts or mental states usually do not correspond to one particular behavior. So thinking that the pie is tasty does not automatically lead to eating the pie, since various other mental states may still inhibit this behavior, for example, the belief that it would be impolite to do so or that the pie is poisoned.",ORG_NO_PRODUCT_NO_PERSON_NO_,151,46.0,woman,philosophy,not_clear_enough,8219
951375012306,"Sir Arthur Harden, FRS  was a British biochemist. He shared the Nobel Prize in Chemistry in 1929 with Hans Karl August Simon von Euler-Chelpin for their investigations into the fermentation of sugar and fermentative enzymes. He was a founding member of the Biochemical Society and editor of its journal for 25 years.",ORG_YES_PRODUCT_NO_PERSON_YES_,52,15.0,man,biographies,not_clear_enough,7751
985012012449," However, Drew translated only 630 couplets, and the remaining were translated by John Lazarus, a native missionary, providing the first complete translation in English made by two translators. Like Beschi, Drew did not translate the third book on love. The first complete English translation of the Kural by a single author was the one by the Christian missionary George Uglow Pope in 1886, which introduced the complete Kural to the western world.The translations of the Kural in Southeast Asian and East Asian languages were published in the 20th century. A few of these relied on re-translating the earlier English translations of the work.By the end of the 20th century, there were about 24 translations of the Kural in English alone, by both native and non-native scholars, including those by V. V. S. Aiyar, K. M. Balasubramaniam, Shuddhananda Bharati, A. Chakravarti, M. S. Purnalingam Pillai, C. Rajagopalachari, P. S. Sundaram, V. R. Ramachandra Dikshitar, G. Vanmikanathan, Kasturi Srinivasan, S. N. Sriramadesikan, and K. R. Srinivasa Iyengar. The work has also been translated into Vaagri Booli, the language of the Narikuravas, a tribal community in Tamil Nadu, by Kittu Sironmani. As of 2024, the Kural text had been translated into at least 42 languages, with some 100 different translations in English alone. In October 2021, the Central Institute of Classical Tamil announced its translating the Kural text into 102 world languages.",ORG_YES_PRODUCT_NO_PERSON_YES_,229,49.0,man,philosophy,not_clear_enough,8401
998224012618,"So to begin, a structure requires a higher-order function  named map to qualify as a functor:",ORG_NO_PRODUCT_NO_PERSON_NO_,16,6.0,woman,programming,not_clear_enough,1065
416527002190,"Pragmatic ethics is a kind of ethics that focuses on the development in society: People such as John Dewey believe that the moral progress a society makes is related to the progress and level in science of that society. Scientists look at hypotheses and examine them; they can then act in such a way that they believe these hypotheses to be true. When science advances, future scientists can replace a hypothesis with a better one. ",ORG_NO_PRODUCT_NO_PERSON_YES_,75,13.0,woman,philosophy,not_clear_enough,3365
587280002602,"Generative adversarial networks  are artificial neural networks that work together to give better answers. One neural network is the tricky network, and the other one is the useful network. The tricky network will try to give an input to the useful network that will cause the useful network to give a bad answer. The useful network will then learn not to give a bad answer, and the tricky network will try to trick the useful network again. As this continues, the useful network will get better and not become tricked as often, and the useful network will be able to be used to make good predictions.",ORG_NO_PRODUCT_NO_PERSON_NO_,106,10.0,man,artificial intelligence,not_clear_enough,6747
20858004634,"The Jargon File reports that ""hello, world"" instead originated in 1967 with the language BCPL. Outside computing, use of the exact phrase began over a decade prior; it was the catchphrase of New York radio disc jockey William B. Williams beginning in the 1950s.",ORG_YES_PRODUCT_NO_PERSON_YES_,44,7.0,man,programming,not_clear_enough,2241
835516011870,"Swift offers built-in support for objects using either pass-by-reference or pass-by-value semantics, the former using the class declaration and the latter using struct. Structs in Swift have almost all the same features as classes: methods, implementing protocols and using the extension mechanisms. For this reason, Apple terms all data generically as instances, versus objects or values. Structs do not support inheritance, however.The programmer is free to choose which semantics are more appropriate for each data structure in the application. Larger structures like windows would be defined as classes, allowing them to be passed around as pointers.",ORG_YES_PRODUCT_NO_PERSON_NO_,96,32.0,man,programming,not_clear_enough,7082
183455007287,"Anne is the seventh Princess Royal, an appellation given only to the eldest daughter of the sovereign. The previous holder was King George V's daughter, Princess Mary, Countess of Harewood, Anne's grandaunt.",ORG_NO_PRODUCT_NO_PERSON_YES_,32,5.0,woman,biographies,not_clear_enough,6446
56349005489,"If a given cons is taken to be the head of a linked list, then its car points to the first element of the list, and its cdr points to the rest of the list. For this reason, the car and cdr functions are also called first and rest when referring to conses which are part of a linked list .",ORG_NO_PRODUCT_NO_PERSON_NO_,60,4.0,man,programming,not_clear_enough,5207
1050281003264,"At the end, the master hasn't done anything, and wants to kill his slave before committing suicide. The slave responds to this that man does not understand either heaven or earth. The slave predicts that his master won't survive him for more than three days. ",ORG_NO_PRODUCT_NO_PERSON_NO_,45,5.0,man,philosophy,not_clear_enough,5230
50634005178," Reassured, he wrote to the Queen, resigning and recommending Disraeli as ""only he could command the cordial support, en masse, of his present colleagues"". Disraeli went to Osborne House on the Isle of Wight, where the Queen asked him to form a government. The monarch wrote to her daughter, Prussian Crown Princess Victoria, ""Mr. Disraeli is Prime Minister! A proud thing for a man 'risen from the people' to have obtained!"" The new prime minister told those who came to congratulate him, ""I have climbed to the top of the greasy pole."".",ORG_NO_PRODUCT_NO_PERSON_YES_,92,15.0,woman,biographies,not_clear_enough,2316
31548004878,"This line defines a subroutine called ""Main"". ""Main"" is the entry point, where the program begins execution.",ORG_NO_PRODUCT_NO_PERSON_NO_,17,6.0,man,programming,not_clear_enough,7573
348176008981,"In the context of some belief systems, frugality is a philosophy in which one does not trust  ""expert"" knowledge from commercial markets or corporate cultures, claiming to know what is in the best economic, material, or spiritual interests of the individual.Different spiritual communities consider frugality to be a virtue or a spiritual discipline. The Religious Society of Friends and the Puritans are examples of such groups. The philosophy behind this is that people ought to save money in order to allocate it to more charitable purposes, such as helping others in need.",ORG_YES_PRODUCT_NO_PERSON_NO_,92,29.0,prefer_not_to_say,philosophy,not_clear_enough,2124
